staat,st,vwb,ver_bez,wk,DISTRICT_N,MP1879,occ_79,pr_army_79,pr_herrenhaus_79,party,aslvote,ztvote,provgini,landgini1882,agpop1882,totalpop1882,propag1882,urbanization1882,provcath1880,catholic1880,provineq1882,ineq1882,ryepop80,rye,cattlepop,cattle,lightind82,lightind,heavyind82,heavyind,dkp78,drp78,lib78,nlp78,dfp78,zen78,pol78,sapd78,dtvp78,part78,prot78,handelbankengastwirtsch,sumworkers,incometotal,avgwage,gdp,gdpworker,pop80,wheat_to_80,rye_to_80,barley_to_80,oats_to_80,trade,cons,libs,regs,zen,sapd,icpsr_name,cons_90,prty1,prty2,prty3,prty4,prty5,ineq2,urban2,landg2,lightind2,heavyind2,mp_occ1,mp_occ2,mp_occ3,mp_occ4,mp_occ5,landowner,ordvote,binary_ztvote,freetrade
Preussen,1,RB Oppeln,15,WK15.10: Kreis Neustadt,118.0,Gr Stolberg,Landowner,0.0,0.0,Zentrum,0.0,1.0,,0.7577688548654294,50055.0,92059.0,54.37273922158615,0.4562726077841385,,0.8909,,0.5255623047924834,,0.13678071679932505,,0.3206745873158602,,0.030379961625311633,,0.12808204873846474,24.5,,,,,74.8,,,,,,28374,612904,335216979,546.93225,525784377,857.85767,1441296,39624.5,136048.2,49052.8,93198.1,0.04629436,24.5,,,74.8,,SCHONAU-HIRSCHBG,0.0,0.0,0.0,1.0,0.0,0.0,0.27621573,0.20818469,0.5742136,0.00092294207,0.01640501,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
Preussen,1,RB Oppeln,15,"WK15.11: Kries Falkenberg, Kreis Grottkau",119.0,Gr v Praschma,Landowner,1.0,0.0,Zentrum,0.0,1.0,,0.7577688548654294,51731.0,83276.0,62.11993851770018,0.3788006148229982,,0.8909,,0.5255623047924834,,0.13678071679932505,,0.3206745873158602,,0.030379961625311633,,0.12808204873846474,,27.0,,,,72.9,,,,,,28374,612904,335216979,546.93225,525784377,857.85767,1441296,39624.5,136048.2,49052.8,93198.1,0.04629436,27.0,,,72.9,,GORLITZ,0.0,0.0,0.0,1.0,0.0,0.0,0.27621573,0.14348991,0.5742136,0.00092294207,0.01640501,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
Preussen,1,RB Oppeln,15,WK15.12: Kreis Neisse,120.0,Horn,White Collar,0.0,0.0,Zentrum,0.0,1.0,,0.7577688548654294,45748.0,99160.0,46.13553852359822,0.5386446147640178,,0.8909,,0.5255623047924834,,0.13678071679932505,,0.3206745873158602,,0.030379961625311633,,0.12808204873846474,,19.7,,,,80.0,,,,,,28374,612904,335216979,546.93225,525784377,857.85767,1441296,39624.5,136048.2,49052.8,93198.1,0.04629436,19.7,,,80.0,,ROTHENBG-HOYERSW,0.0,0.0,0.0,1.0,0.0,0.0,0.27621573,0.290138,0.5742136,0.00092294207,0.01640501,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0
Preussen,1,RB Magdeburg,16,"WK16.1: Kreis Salzwedel, Kreis Gardelegen",121.0,v Schenck,Landowner,0.0,0.0,Conservative,1.0,1.0,,0.835395534807054,59242.0,101015.0,58.64673563332179,0.4135326436667821,,0.0375,,0.5132671463846674,,0.15972015512559945,,0.26458303327092036,,0.041428564709644955,,0.042357456295063003,,50.8,,49.1,,,,,,,,26230,425238,245240868,576.71436,355578763,836.1876,937305,85319.6,133379.5,100993.1,98751.5,0.061683103,50.8,49.1,,,,SALZWED-GARDELEG,34.6,1.0,0.0,0.0,0.0,0.0,0.26344317,0.17100924,0.6978857,0.001716326,0.001794154,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
Preussen,1,RB Magdeburg,16,"WK16.2: Kreis Osterburg, Kreis Stendal",122.0,v Luederitz,Landowner,1.0,0.0,Conservative,1.0,0.0,,0.835395534807054,49010.0,100210.0,48.907294681169546,0.5109270531883046,,0.0375,,0.5132671463846674,,0.15972015512559945,,0.26458303327092036,,0.041428564709644955,,0.042357456295063003,53.4,,,46.5,,,,,,,,26230,425238,245240868,576.71436,355578763,836.1876,937305,85319.6,133379.5,100993.1,98751.5,0.061683103,53.4,46.5,,,,OSTERBG-STENDAL,54.5,1.0,0.0,0.0,0.0,0.0,0.26344317,0.26104644,0.6978857,0.001716326,0.001794154,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Preussen,1,RB Magdeburg,16,WK16.3: Kreis Jerichow I,123.0,Toelke,Landowner,0.0,0.0,Liberal,,100.0,,0.835395534807054,30827.0,69532.0,44.33498245412184,0.5566501754587816,,0.0375,,0.5132671463846674,,0.15972015512559945,,0.26458303327092036,,0.041428564709644955,,0.042357456295063003,45.1,,54.7,,,,,,,,,26230,425238,245240868,576.71436,355578763,836.1876,937305,85319.6,133379.5,100993.1,98751.5,0.061683103,45.1,54.7,,,,JERICHOW,47.9,0.0,1.0,0.0,0.0,0.0,0.26344317,0.30985942,0.6978857,0.001716326,0.001794154,1.0,0.0,0.0,0.0,0.0,1.0,100.0,,54.7
Preussen,1,RB Magdeburg,16,WK16.4: Stadt Magdeburg,124.0,v Unruh,Landowner,0.0,0.0,Liberal,1.0,100.0,,0.835395534807054,1455.0,99953.0,1.4556841715606335,0.9854431582843937,,0.0375,,0.5132671463846674,,0.15972015512559945,,0.26458303327092036,,0.041428564709644955,,0.042357456295063003,3.2,,,63.1,,1.3,,32.4,,,,26230,425238,245240868,576.71436,355578763,836.1876,937305,85319.6,133379.5,100993.1,98751.5,0.061683103,3.2,63.1,,1.3,32.4,MAGDEBG-ST,0.0,0.0,1.0,0.0,0.0,0.0,0.26344317,0.97109824,0.6978857,0.001716326,0.001794154,1.0,0.0,0.0,0.0,0.0,1.0,100.0,,32.4
Preussen,1,RB Magdeburg,16,"WK16.5: Kreis Wolmirstedt, Kreis Neuhaldensleben",125.0,v Forckenbeck,White Collar,0.0,1.0,Liberal,1.0,0.0,,0.835395534807054,52250.0,107420.0,48.640849003909885,0.5135915099609012,,0.0375,,0.5132671463846674,,0.15972015512559945,,0.26458303327092036,,0.041428564709644955,,0.042357456295063003,2.6,1.0,,85.7,,1.3,,6.8,,,,26230,425238,245240868,576.71436,355578763,836.1876,937305,85319.6,133379.5,100993.1,98751.5,0.061683103,3.6,85.7,,1.3,6.8,WOLMIRST-NEUHALD,0.0,0.0,1.0,0.0,0.0,0.0,0.26344317,0.26377624,0.6978857,0.001716326,0.001794154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.8
Preussen,1,RB Magdeburg,16,WK16.6: Kreis Wanzleben,126.0,v Benda,Landowner,0.0,0.0,Liberal,1.0,0.0,,0.835395534807054,35575.0,77553.0,45.87185537632329,0.5412814462367671,,0.0375,,0.5132671463846674,,0.15972015512559945,,0.26458303327092036,,0.041428564709644955,,0.042357456295063003,,21.2,,61.5,,2.6,,14.5,,,,26230,425238,245240868,576.71436,355578763,836.1876,937305,85319.6,133379.5,100993.1,98751.5,0.061683103,21.2,61.5,,2.6,14.5,WANZLEBEN,0.0,0.0,1.0,0.0,0.0,0.0,0.26344317,0.29298562,0.6978857,0.001716326,0.001794154,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.5
Preussen,1,RB Magdeburg,16,"WK16.7: Kreis Aschersleben, Kreis Kalbe",127.0,Trautmann,White Collar,1.0,0.0,Liberal,1.0,0.0,,0.835395534807054,48478.0,161080.0,30.09560466848771,0.6990439533151229,,0.0375,,0.5132671463846674,,0.15972015512559945,,0.26458303327092036,,0.041428564709644955,,0.042357456295063003,,46.3,,48.3,,,,5.1,,,,26230,425238,245240868,576.71436,355578763,836.1876,937305,85319.6,133379.5,100993.1,98751.5,0.061683103,46.3,48.3,,,5.1,ASCHERSLEBEN,0.0,0.0,1.0,0.0,0.0,0.0,0.26344317,0.48866245,0.6978857,0.001716326,0.001794154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.1
Preussen,1,RB Magdeburg,16,"WK16.8: Kreis Oschersleben, Kreis Halberstadt, Kreis Wernigerode",128.0,v Bernuth,White Collar,0.0,1.0,Liberal,1.0,0.0,,0.835395534807054,53311.0,119244.0,44.70749052363222,0.5529250947636778,,0.0375,,0.5132671463846674,,0.15972015512559945,,0.26458303327092036,,0.041428564709644955,,0.042357456295063003,23.0,,,65.5,,1.6,,9.9,,,,26230,425238,245240868,576.71436,355578763,836.1876,937305,85319.6,133379.5,100993.1,98751.5,0.061683103,23.0,65.5,,1.6,9.9,HALBERSTADT,0.0,0.0,1.0,0.0,0.0,0.0,0.26344317,0.30572617,0.6978857,0.001716326,0.001794154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.9
Preussen,1,RB Merseburg,17,WK17.1: Kreis Liebenwerda,129.0,Clauswitz,White Collar,0.0,0.0,Conservative,1.0,1.0,,0.7990384179679973,23596.0,46932.0,50.27699650558255,0.4972300349441745,,0.0141,,0.5190801826397327,,0.17176299405415316,,0.2992427128878857,,0.03562355841011664,,0.07713160452150786,,55.5,,44.3,,,,,,,,20489,410571,234639629,571.49585,347464153,846.2949,971098,78219.1,184345.9,115941.1,123689.2,0.049903672,55.5,44.3,,,,LIEBENOW-TORGAU,52.1,1.0,0.0,0.0,0.0,0.0,0.26944423,0.24723771,0.63846236,0.001269038,0.0059492844,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0
Preussen,1,RB Merseburg,17,WK17.2: Kreis Schweinitz,130.0,v Helldorf,Landowner,1.0,1.0,Conservative,1.0,1.0,,0.7990384179679973,25727.0,42165.0,61.01505988378987,0.3898494011621013,,0.0141,,0.5190801826397327,,0.17176299405415316,,0.2992427128878857,,0.03562355841011664,,0.07713160452150786,53.5,,,46.4,,,,,,,,20489,410571,234639629,571.49585,347464153,846.2949,971098,78219.1,184345.9,115941.1,123689.2,0.049903672,53.5,46.4,,,,SCHWEIN-WITTENBG,47.9,1.0,0.0,0.0,0.0,0.0,0.26944423,0.15198256,0.63846236,0.001269038,0.0059492844,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
Preussen,1,RB Merseburg,17,"WK17.3: Kreis Bitterfeld, Kreis Denitzsch",131.0,Thilo,White Collar,0.0,0.0,Conservative,1.0,1.0,,0.7990384179679973,45615.0,110678.0,41.21415276748767,0.5878584723251233,,0.0141,,0.5190801826397327,,0.17176299405415316,,0.2992427128878857,,0.03562355841011664,,0.07713160452150786,,68.6,,26.5,,,,4.8,,,,20489,410571,234639629,571.49585,347464153,846.2949,971098,78219.1,184345.9,115941.1,123689.2,0.049903672,68.6,26.5,,,4.8,BITTERFLD-DELIT,47.2,1.0,0.0,0.0,0.0,0.0,0.26944423,0.3455776,0.63846236,0.001269038,0.0059492844,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,4.8
Preussen,1,RB Merseburg,17,"WK17.4: Saalkreis, Stadt Hale",132.0,Boretius,White Collar,0.0,0.0,Liberal,1.0,0.0,,0.7990384179679973,27295.0,144952.0,18.83037143330206,0.8116962856669794,,0.0141,,0.5190801826397327,,0.17176299405415316,,0.2992427128878857,,0.03562355841011664,,0.07713160452150786,,31.8,,61.0,,0.30000000000000004,,6.9,,,,20489,410571,234639629,571.49585,347464153,846.2949,971098,78219.1,184345.9,115941.1,123689.2,0.049903672,31.8,61.0,,0.3,6.9,HALLE-SAALE,0.0,0.0,1.0,0.0,0.0,0.0,0.26944423,0.65885085,0.63846236,0.001269038,0.0059492844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.9
Preussen,1,RB Merseburg,17,"WK17.5: Mansfelder Seekreis, Mansfelder Gebirgskreis",133.0,v Neumann,Landowner,0.0,1.0,Conservative,1.0,0.0,,0.7990384179679973,40424.0,135833.0,29.760073030854063,0.7023992696914594,,0.0141,,0.5190801826397327,,0.17176299405415316,,0.2992427128878857,,0.03562355841011664,,0.07713160452150786,,56.1,,43.8,,,,,,,,20489,410571,234639629,571.49585,347464153,846.2949,971098,78219.1,184345.9,115941.1,123689.2,0.049903672,56.1,43.8,,,,EISLEBEN,0.0,1.0,0.0,0.0,0.0,0.0,0.26944423,0.49336472,0.63846236,0.001269038,0.0059492844,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Preussen,1,RB Merseburg,17,"WK17.6: Kreis Sangerhausen, Kreis Eckartsberga",134.0,Mueller,Industrialist,0.0,0.0,Liberal,1.0,1.0,,0.7990384179679973,54575.0,109308.0,49.92772715629231,0.5007227284370769,,0.0141,,0.5190801826397327,,0.17176299405415316,,0.2992427128878857,,0.03562355841011664,,0.07713160452150786,,41.5,,57.9,,,,,,,,20489,410571,234639629,571.49585,347464153,846.2949,971098,78219.1,184345.9,115941.1,123689.2,0.049903672,41.5,57.9,,,,SANGERHAUS-ECKART,0.0,0.0,1.0,0.0,0.0,0.0,0.26944423,0.25072324,0.63846236,0.001269038,0.0059492844,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
Preussen,1,RB Merseburg,17,"WK17.7: Kreis Querfurt, Kreis Merseburg",135.0,Helldorf,Landowner,0.0,0.0,Conservative,1.0,1.0,,0.7990384179679973,58841.0,127961.0,45.98354186041059,0.5401645813958941,,0.0141,,0.5190801826397327,,0.17176299405415316,,0.2992427128878857,,0.03562355841011664,,0.07713160452150786,,54.5,,45.1,,,,0.30000000000000004,,,,20489,410571,234639629,571.49585,347464153,846.2949,971098,78219.1,184345.9,115941.1,123689.2,0.049903672,54.5,45.1,,,0.3,QUERFURT-MERSEBG,37.4,1.0,0.0,0.0,0.0,0.0,0.26944423,0.2917778,0.63846236,0.001269038,0.0059492844,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.3
Preussen,1,RB Merseburg,17,"WK17.8: Kreis Naumburg, Kreis Weissenfels, Kreis Zeltz",136.0,Gr v Flemming,Landowner,0.0,0.0,Liberal,1.0,0.0,,0.7990384179679973,45629.0,157026.0,29.05824513137952,0.7094175486862048,,0.0141,,0.5190801826397327,,0.17176299405415316,,0.2992427128878857,,0.03562355841011664,,0.07713160452150786,,33.8,,46.0,8.3,0.30000000000000004,,11.5,,,,20489,410571,234639629,571.49585,347464153,846.2949,971098,78219.1,184345.9,115941.1,123689.2,0.049903672,33.8,54.3,,0.3,11.5,WEISSENFELS,0.0,0.0,1.0,0.0,0.0,0.0,0.26944423,0.50327325,0.63846236,0.001269038,0.0059492844,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.8
Preussen,1,RB Erfurt,18,WK18.1: Kreis Nordhausen,137.0,Jaeger,Business,0.0,0.0,Liberal,1.0,0.0,,0.6874603252985649,16232.0,69412.0,23.385005474557712,0.7661499452544228,,0.23929999999999998,,0.5191400826105212,,0.09121614255557427,,0.21403157550470264,,0.1163881345944731,,0.028047602558728655,46.3,,,53.0,,0.6000000000000001,,,,,,11284,164613,95756227,581.70514,139328500,846.4003,403604,19043.7,34054.9,29677.8,34978.6,0.06854866,46.3,53.0,,0.6,,NORDHAUSEN,0.0,0.0,1.0,0.0,0.0,0.0,0.26950642,0.58698577,0.4726017,0.013546198,0.000786668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Preussen,1,RB Erfurt,18,"WK18.2: Kreis Heiligenstadt, Kreis Worbis",138.0,Strecker,White Collar,0.0,0.0,Zentrum,0.0,1.0,,0.6874603252985649,31620.0,77041.0,41.043080956893085,0.5895691904310691,,0.23929999999999998,,0.5191400826105212,,0.09121614255557427,,0.21403157550470264,,0.1163881345944731,,0.028047602558728655,,24.5,,,,75.3,,,,,,11284,164613,95756227,581.70514,139328500,846.4003,403604,19043.7,34054.9,29677.8,34978.6,0.06854866,24.5,,,75.3,,WORBIS-HEILIGSTDT,14.5,0.0,0.0,1.0,0.0,0.0,0.26950642,0.34759182,0.4726017,0.013546198,0.000786668,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0
Preussen,1,RB Erfurt,18,"WK18.3: Kreis Mühlhausen, Kreis Langensalza, Kreis Weißensee",139.0,G v Bismarck,Landowner,1.0,0.0,Conservative,1.0,1.0,,0.6874603252985649,51478.0,110819.0,46.45232315758128,0.5354767684241871,,0.23929999999999998,,0.5191400826105212,,0.09121614255557427,,0.21403157550470264,,0.1163881345944731,,0.028047602558728655,,76.8,,,4.1,16.2,,2.6,,,,11284,164613,95756227,581.70514,139328500,846.4003,403604,19043.7,34054.9,29677.8,34978.6,0.06854866,76.8,4.1,,16.2,2.6,MUEHLHAUSEN-TH,41.8,1.0,0.0,0.0,0.0,0.0,0.26950642,0.28673536,0.4726017,0.013546198,0.000786668,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,6.7
Preussen,1,RB Erfurt,18,"WK18.4: Kreis Erfurt, Kreis Schleusingen, Kreis Ziegenrück",140.0,Lucius,Landowner,1.0,1.0,Conservative,1.0,1.0,,0.6874603252985649,36617.0,94891.0,38.588485736265824,0.6141151426373418,,0.23929999999999998,,0.5191400826105212,,0.09121614255557427,,0.21403157550470264,,0.1163881345944731,,0.028047602558728655,,80.2,,,1.9,4.5,,13.3,,,,11284,164613,95756227,581.70514,139328500,846.4003,403604,19043.7,34054.9,29677.8,34978.6,0.06854866,80.2,1.9,,4.5,13.3,ERFURT-ST,0.0,1.0,0.0,0.0,0.0,0.0,0.26950642,0.37713742,0.4726017,0.013546198,0.000786668,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,15.2
Preussen,1,RB Schleswig,19,"WK19.1: Kreis Hadersleben, Kreis Sonderburg",141.0,Krueger,Farmer,0.0,0.0,Regional,0.0,103.0,,0.7800343710888507,54687.0,92382.0,59.19659673962461,0.4080340326037539,,0.0079,,0.4960702187466184,,0.12286113016114106,,0.6454381807551619,,0.043634658121034495,,0.022267222776901026,20.3,,,,,,,,,,79.5,32554,496784,280947658,565.53284,401228694,807.6522,1127149,75013.7,153055.8,71395.9,253531.7,0.06552949,20.3,,79.5,,,HADERSLEB-SONDERB,0.0,0.0,0.0,0.0,0.0,1.0,0.24608566,0.16649178,0.60845363,0.0019039834,0.0004958292,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,79.5
Preussen,1,RB Schleswig,19,"WK19.2: Kreis Apenrade, Kreis Flensburg",142.0,v Boetticher,White Collar,0.0,1.0,Conservative,99.0,1.0,,0.7800343710888507,42480.0,101107.0,42.014895111119905,0.5798510488888009,,0.0079,,0.4960702187466184,,0.12286113016114106,,0.6454381807551619,,0.043634658121034495,,0.022267222776901026,,59.7,,2.8,,,,,,,37.2,32554,496784,280947658,565.53284,401228694,807.6522,1127149,75013.7,153055.8,71395.9,253531.7,0.06552949,59.7,2.8,37.2,,,FLENSBURG,0.0,1.0,0.0,0.0,0.0,0.0,0.24608566,0.33622724,0.60845363,0.0019039834,0.0004958292,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,37.2
Preussen,1,RB Schleswig,19,WK19.3: Kreis Schleswig ohne Friedrichstadt,143.0,Meyer,Landowner,0.0,0.0,Liberal,0.0,100.0,,0.7800343710888507,28687.0,60052.0,47.77026576966629,0.5222973423033371,,0.0079,,0.4960702187466184,,0.12286113016114106,,0.6454381807551619,,0.043634658121034495,,0.022267222776901026,,32.7,,,63.1,,,4.1,,,,32554,496784,280947658,565.53284,401228694,807.6522,1127149,75013.7,153055.8,71395.9,253531.7,0.06552949,32.7,63.1,,,4.1,SCHLESW-ECKERNFDE,0.0,0.0,1.0,0.0,0.0,0.0,0.24608566,0.2727945,0.60845363,0.0019039834,0.0004958292,1.0,0.0,0.0,0.0,0.0,1.0,100.0,,67.2
Preussen,1,RB Schleswig,19,"WK19.4: Kreis Tondern, Kreis Husum, Kreis Eiderstadt, Friedrichsta",144.0,Wachs,Landowner,1.0,0.0,Liberal,1.0,0.0,,0.7800343710888507,63758.0,108671.0,58.67066650716383,0.4132933349283617,,0.0079,,0.4960702187466184,,0.12286113016114106,,0.6454381807551619,,0.043634658121034495,,0.022267222776901026,17.7,,,61.8,,,,1.3,1.4,,17.5,32554,496784,280947658,565.53284,401228694,807.6522,1127149,75013.7,153055.8,71395.9,253531.7,0.06552949,17.7,63.2,17.5,,1.3,HUSUM-TONDERN,0.0,0.0,1.0,0.0,0.0,0.0,0.24608566,0.17081138,0.60845363,0.0019039834,0.0004958292,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.199999
Preussen,1,RB Schleswig,19,"WK19.5: Kr Noderdithmarschen, Süderdithmarschen...",145.0,Hall,White Collar,0.0,0.0,Liberal,1.0,102.0,,0.7800343710888507,44135.0,77050.0,57.2809863724854,0.427190136275146,,0.0079,,0.4960702187466184,,0.12286113016114106,,0.6454381807551619,,0.043634658121034495,,0.022267222776901026,2.0,,,58.9,,,,22.9,,16.2,,32554,496784,280947658,565.53284,401228694,807.6522,1127149,75013.7,153055.8,71395.9,253531.7,0.06552949,2.0,58.9,16.2,,22.9,DITMAR-STEINBG,0.0,0.0,1.0,0.0,0.0,0.0,0.24608566,0.1824914,0.60845363,0.0019039834,0.0004958292,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,39.100002
Preussen,1,RB Schleswig,19,"WK19.6: Kr Pinneberg Kr Steinburg, Kr Segeburg",146.0,Beseler,White Collar,0.0,1.0,Liberal,1.0,0.0,,0.7800343710888507,79095.0,170742.0,46.32427873633904,0.5367572126366096,,0.0079,,0.4960702187466184,,0.12286113016114106,,0.6454381807551619,,0.043634658121034495,,0.022267222776901026,,,,46.8,23.5,,,29.6,,,,32554,496784,280947658,565.53284,401228694,807.6522,1127149,75013.7,153055.8,71395.9,253531.7,0.06552949,,70.3,,,29.6,SEGEBG-PINNEBG,0.0,0.0,1.0,0.0,0.0,0.0,0.24608566,0.28810832,0.60845363,0.0019039834,0.0004958292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.1
Preussen,1,RB Schleswig,19,"WK19.7: Kr Kiel, Kr Rendsburg …",147.0,Haenel,White Collar,0.0,0.0,Liberal,0.0,0.0,,0.7800343710888507,43628.0,141712.0,30.786383651349215,0.6921361634865079,,0.0079,,0.4960702187466184,,0.12286113016114106,,0.6454381807551619,,0.043634658121034495,,0.022267222776901026,16.4,,,,51.8,,,31.7,,,,32554,496784,280947658,565.53284,401228694,807.6522,1127149,75013.7,153055.8,71395.9,253531.7,0.06552949,16.4,51.8,,,31.7,KIEL,0.0,0.0,1.0,0.0,0.0,0.0,0.24608566,0.47905245,0.60845363,0.0019039834,0.0004958292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.5
Preussen,1,RB Schleswig,19,"WK19.8: Stadt Altona, Kr Stormann",148.0,Karsten,White Collar,0.0,0.0,Liberal,100.0,0.0,,0.7800343710888507,1136.0,110133.0,1.0314801194918872,0.9896851988050811,,0.0079,,0.4960702187466184,,0.12286113016114106,,0.6454381807551619,,0.043634658121034495,,0.022267222776901026,,,,11.2,42.3,0.1,,46.3,,,,32554,496784,280947658,565.53284,401228694,807.6522,1127149,75013.7,153055.8,71395.9,253531.7,0.06552949,,53.5,,0.1,46.3,ALTONA,0.0,0.0,1.0,0.0,0.0,0.0,0.24608566,0.9794768,0.60845363,0.0019039834,0.0004958292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,88.6
Preussen,1,RB Schleswig,19,"WK19.9: Kr Oldenburg, Kr Plön, Kr Stormarn",149.0,Graf v Holstein,Landowner,1.0,0.0,Conservative,1.0,1.0,,0.7800343710888507,82634.0,172939.0,47.78216596603427,0.5221783403396573,,0.0079,,0.4960702187466184,,0.12286113016114106,,0.6454381807551619,,0.043634658121034495,,0.022267222776901026,93.0,,,,0.6000000000000001,,,6.3,,,,32554,496784,280947658,565.53284,401228694,807.6522,1127149,75013.7,153055.8,71395.9,253531.7,0.06552949,93.0,0.6,,,6.3,OLDENBG-HOLST,53.9,1.0,0.0,0.0,0.0,0.0,0.24608566,0.2726702,0.60845363,0.0019039834,0.0004958292,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,6.9
Preussen,1,RB Schleswig,19,WK19.10: Kr Herzogtum Lauenburg,150.0,Hammacher,Business,0.0,0.0,Liberal,1.0,,,0.7800343710888507,,,,0.566597902194325,,0.0079,,0.4960702187466184,,0.12286113016114106,,0.6454381807551619,,0.043634658121034495,,0.022267222776901026,45.6,,,50.1,,,,4.1,,,,32554,496784,280947658,565.53284,401228694,807.6522,1127149,75013.7,153055.8,71395.9,253531.7,0.06552949,45.6,50.1,,,4.1,HZT LAUENBG,0.0,0.0,1.0,0.0,0.0,0.0,0.24608566,0.32103318,0.60845363,0.0019039834,0.0004958292,0.0,0.0,0.0,0.0,1.0,0.0,,,4.1
Preussen,1,LD Hannover,20,"WK20.1: Amt Weener, Amt/Stadt Leer, Amt/Stadt Emden, Amt Berum, Stadt Norden",151.0,Doornkaat-Koolman,Business,0.0,0.0,Liberal,1.0,102.0,,0.7152314445471839,,,49.06981322440141,0.509301867755986,,0.044199999999999996,,0.5136711994626217,,0.17817632152417556,,0.30190933111735796,,0.05931634555624612,,0.03725543816034804,34.3,,,65.6,,,,,,,,12653,201125,118701699,590.18866,168317967,836.8824,462099,16134.9,89636.1,5275.5,48939.0,0.06291112,34.3,65.6,,,,EMDEN-NORDEN,0.0,0.0,1.0,0.0,0.0,0.0,0.2638581,0.2593884,0.511556,0.003518429,0.0013879677,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0
Preussen,1,LD Hannover,20,"WK20.3: Amt Aschendorf, Amt Hümmling zu Sögel, Amt Meppen, Amt/Stadt Lingen, Amt Haselünne, Amt Freren, Amt Bentheim, Amt Neuenhaus",152.0,Windhorst,White Collar,0.0,0.0,Zentrum,0.0,1.0,,0.7152314445471839,,,49.06981322440141,0.509301867755986,,0.044199999999999996,,0.5136711994626217,,0.17817632152417556,,0.30190933111735796,,0.05931634555624612,,0.03725543816034804,2.0,12.2,,,,85.6,,,,,,12653,201125,118701699,590.18866,168317967,836.8824,462099,16134.9,89636.1,5275.5,48939.0,0.06291112,14.2,,,85.6,,AURICH-WITTMUND,0.0,0.0,0.0,1.0,0.0,0.0,0.2638581,0.2593884,0.511556,0.003518429,0.0013879677,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0
Preussen,1,LD Hannover,20,"WK20.5: Amt Grönenberg zu Melle, Stadt Melle, Amt Wittlage, Amt Diepholz, Amt Sulingen, Amt Uchte",153.0,Arnswaldt,Landowner,0.0,0.0,Regional,0.0,0.0,,0.7152314445471839,40125.0,51277.0,78.2514577685902,0.217485422314098,,0.044199999999999996,,0.5136711994626217,,0.17817632152417556,,0.30190933111735796,,0.05931634555624612,,0.03725543816034804,,,,48.7,0.6000000000000001,,,,,50.6,,12653,201125,118701699,590.18866,168317967,836.8824,462099,16134.9,89636.1,5275.5,48939.0,0.06291112,,49.3,50.6,,,BENTHM-LINGEN,0.2,0.0,0.0,0.0,0.0,1.0,0.2638581,0.04729991,0.511556,0.003518429,0.0013879677,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.199997
Preussen,1,LD Hannover,20,"WK20.6: Amt Freudenberg, Amt Syke, Amt Hoya, Amt/Stadt Verden, Amt Achim",154.0,Stegemann,Landowner,0.0,0.0,Liberal,1.0,101.0,,0.7152314445471839,33546.0,44789.0,74.89785438388891,0.2510214561611109,,0.044199999999999996,,0.5136711994626217,,0.17817632152417556,,0.30190933111735796,,0.05931634555624612,,0.03725543816034804,,,,56.8,,,,3.8,,39.3,,12653,201125,118701699,590.18866,168317967,836.8824,462099,16134.9,89636.1,5275.5,48939.0,0.06291112,,56.8,39.3,,3.8,OSNABRUCK,0.0,0.0,1.0,0.0,0.0,0.0,0.2638581,0.06301177,0.511556,0.003518429,0.0013879677,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,43.1
